7.2623 -1.5001e-15 0 -2.1946e-11 20289 5249 1 0.17706 1.495 0.17673 0.04875
7.2948 -1.4252e-15 0 -2.1947e-11 20320 5249 1 0.17806 1.495 0.17773 0.04875
7.3272 -1.3503e-15 0 -2.1948e-11 20350 5249 1 0.17906 1.495 0.17873 0.04875
7.3597 -1.2755e-15 0 -2.1949e-11 20380 5249 1 0.18006 1.495 0.17973 0.04875
7.3914 -1.1749e-15 0 -2.195e-11 20410 5549 1 0.18106 1.495 0.18073 0.04875
7.4229 -1.0648e-15 0 -2.1952e-11 20440 5549 1 0.18206 1.495 0.18173 0.04875
7.4543 -9.5463e-16 0 -2.1954e-11 20470 5549 1 0.18306 1.495 0.18273 0.04875
7.4858 -8.4448e-16 0 -2.1955e-11 20500 5549 1 0.18406 1.495 0.18373 0.04875
7.5172 -7.3433e-16 0 -2.1957e-11 20530 5549 1 0.18506 1.495 0.18473 0.04875
7.5487 -6.2418e-16 0 -2.1958e-11 20560 5549 1 0.18606 1.495 0.18573 0.04875
7.5801 -5.1403e-16 0 -2.196e-11 20590 5549 1 0.18706 1.495 0.18673 0.04875
7.6116 -4.0388e-16 0 -2.1961e-11 20621 5549 1 0.18806 1.495 0.18773 0.04875
7.643 -2.9372e-16 0 -2.1963e-11 20651 5549 1 0.18906 1.495 0.18873 0.04875
7.6745 -1.8357e-16 0 -2.1964e-11 20681 5549 1 0.19006 1.495 0.18973 0.04875
7.7052 -5.9534e-17 0 -2.1966e-11 20711 5849 1 0.19106 1.495 0.19073 0.04875
7.7357 6.9638e-17 0 -2.1968e-11 20741 5849 1 0.19206 1.495 0.19173 0.04875
7.7661 1.9881e-16 0 -2.197e-11 20771 5849 1 0.19306 1.495 0.19273 0.04875
7.7966 3.2798e-16 0 -2.1972e-11 20801 5849 1 0.19406 1.495 0.19373 0.04875
7.827 4.5716e-16 0 -2.1974e-11 20831 5849 1 0.19507 1.495 0.19473 0.04875
7.8575 5.8633e-16 0 -2.1976e-11 20861 5849 1 0.19607 1.495 0.19573 0.04875
7.8879 7.155e-16 0 -2.1978e-11 20892 5849 1 0.19707 1.495 0.19673 0.04875
7.9184 8.4467e-16 0 -2.198e-11 20922 5849 1 0.19807 1.495 0.19773 0.04875
7.9489 9.7385e-16 0 -2.1982e-11 20952 5849 1 0.19907 1.495 0.19873 0.04875
7.9793 1.103e-15 0 -2.1984e-11 20982 5849 1 0.20007 1.495 0.19973 0.04875
8.009 1.2788e-15 0 -2.1986e-11 21012 6149 1 0.20107 1.495 0.20073 0.04875
8.0385 1.4716e-15 0 -2.1989e-11 21042 6149 1 0.20207 1.495 0.20173 0.04875
8.0679 1.6644e-15 0 -2.1992e-11 21072 6149 1 0.20307 1.495 0.20273 0.04875
8.0974 1.8572e-15 0 -2.1995e-11 21102 6149 1 0.20407 1.495 0.20373 0.04875
8.1269 2.05e-15 0 -2.1998e-11 21132 6149 1 0.20507 1.495 0.20473 0.04875
8.1563 2.2427e-15 0 -2.2e-11 21163 6149 1 0.20607 1.495 0.20574 0.04875
8.1858 2.4355e-15 0 -2.2003e-11 21193 6149 1 0.20707 1.495 0.20674 0.04875
8.2152 2.6283e-15 0 -2.2006e-11 21223 6149 1 0.20807 1.495 0.20774 0.04875
8.2447 2.8211e-15 0 -2.2009e-11 21253 6149 1 0.20907 1.495 0.20874 0.04875
8.2741 3.0139e-15 0 -2.2012e-11 21283 6149 1 0.21007 1.495 0.20974 0.04875
8.3029 3.1924e-15 0 -2.2013e-11 21313 6449 1 0.21107 1.495 0.21074 0.04875
8.3313 3.3658e-15 0 -2.2013e-11 21343 6449 1 0.21207 1.495 0.21174 0.04875
8.3598 3.5393e-15 0 -2.2014e-11 21373 6449 1 0.21307 1.495 0.21274 0.04875
8.3882 3.7127e-15 0 -2.2014e-11 21403 6449 1 0.21407 1.495 0.21374 0.04875
8.4167 3.8861e-15 0 -2.2015e-11 21434 6449 1 0.21507 1.495 0.21474 0.04875
8.4451 4.0595e-15 0 -2.2015e-11 21464 6449 1 0.21607 1.495 0.21574 0.04875
8.4736 4.233e-15 0 -2.2016e-11 21494 6449 1 0.21707 1.495 0.21674 0.04875
8.5021 4.4064e-15 0 -2.2016e-11 21524 6449 1 0.21807 1.495 0.21774 0.04875
8.5305 4.5798e-15 0 -2.2017e-11 21554 6449 1 0.21907 1.495 0.21874 0.04875
8.559 4.7533e-15 0 -2.2017e-11 21584 6449 1 0.22007 1.495 0.21974 0.04875
8.5867 4.8283e-15 0 -2.2019e-11 21614 6749 1 0.22107 1.495 0.22074 0.04875
8.6141 4.8687e-15 0 -2.202e-11 21644 6749 1 0.22207 1.495 0.22174 0.04875
8.6416 4.9091e-15 0 -2.2022e-11 21674 6749 1 0.22307 1.495 0.22274 0.04875
8.6691 4.9496e-15 0 -2.2023e-11 21705 6749 1 0.22407 1.495 0.22374 0.04875
8.6965 4.99e-15 0 -2.2025e-11 21735 6749 1 0.22508 1.495 0.22474 0.04875
